stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00165,80,0,120,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00165,79,0,120,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.00166,76,0,114,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00167,62,0,91,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00168,75,0,113,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.00173,76,0,114,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00176,79,0,118,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00178,73,0,108,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00181,76,0,115,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.0018,73,0,113,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.0018,75,0,113,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.0018,76,0,115,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0018,76,0,114,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0018,78,0,118,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0019,80,0,119,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0019,76,0,115,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.0019,75,0,112,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0019,77,0,117,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.0019,75,0,115,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0019,75,0,112,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.002,79,0,119,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.002,78,0,118,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.002,78,0,117,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.0021,76,0,114,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0022,75,0,114,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0022,75,0,113,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0022,75,0,112,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0022,78,0,117,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0023,76,0,115,0,0,0,0,0,0,0,0
