stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00184,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00185,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.00185,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00187,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00187,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.00189,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00192,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00193,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00196,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.002,0,0,497,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.002,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.002,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.002,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0021,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0021,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0021,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.0021,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0021,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.0022,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0022,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0023,0,0,495,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0023,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0023,0,0,496,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0023,0,0,496,0,0,0,0,0,0,0,0
