stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00202,0,0,2022,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,2.00202,0,0,2027,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,3.0021,0,0,2026,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,4.00211,0,0,2026,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,5.00224,0,0,2027,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,6.0024,0,0,2026,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,7.00243,0,0,2030,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,8.0025,0,0,2028,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,9.00264,0,0,2026,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,10.0027,0,0,2027,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,11.0028,0,0,2028,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,12.0029,0,0,2029,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,13.003,0,0,2030,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,14.0031,0,0,2029,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,15.0032,0,0,2032,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,16.0034,0,0,2030,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,17.0034,0,0,2030,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,18.0036,0,0,2032,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,19.0037,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,20.0038,0,0,2037,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,21.0039,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,22.0039,0,0,2034,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,23.004,0,0,2030,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,24.0041,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,25.0042,0,0,2032,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,26.0043,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,27.0044,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,28.0045,0,0,2031,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,29.0047,0,0,2034,0,0,213,0,22,0,0,0
