stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00373,127,0,54,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00375,127,0,54,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.00377,127,0,54,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00379,125,0,54,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00379,118,0,50,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.00382,124,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00384,125,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00384,123,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00385,122,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.0039,114,0,48,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.0039,122,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.0039,122,0,51,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0039,123,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0039,117,0,49,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.004,120,0,51,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.004,120,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.004,123,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.004,121,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.004,112,0,47,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0041,119,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0041,121,0,51,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0041,123,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0041,113,0,48,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.0042,123,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0042,123,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0042,124,0,53,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0042,121,0,51,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0043,122,0,52,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0043,123,0,52,0,0,0,0,0,0,0,0
