stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.0032,295,0,197,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00321,283,0,189,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.00322,278,0,184,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00322,248,0,166,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00324,275,0,182,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.0033,271,0,180,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00333,266,0,178,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00337,246,0,165,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00349,232,0,155,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.0035,232,0,155,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.0036,254,0,171,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.0036,258,0,173,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0037,265,0,178,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0037,236,0,157,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0037,181,0,121,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0037,161,0,107,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.0038,131,0,86,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0038,182,0,121,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.0038,183,0,121,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0038,161,0,107,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0038,239,0,159,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0039,263,0,178,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0039,263,0,175,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.004,263,0,174,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0042,273,0,183,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0043,270,0,178,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0043,263,0,173,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0043,278,0,185,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0043,278,0,183,0,0,0,0,0,0,0,0
