stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00167,0,0,249,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00167,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.00169,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00169,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.0017,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.00172,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.0018,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00185,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00242,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.0032,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.0039,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.005,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0052,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.006,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0062,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0066,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.007,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0071,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.008,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0089,0,0,248,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0091,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0099,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0103,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.0113,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0119,0,0,246,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0121,0,0,246,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0121,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0121,0,0,247,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0122,0,0,248,0,0,0,0,0,0,0,0
