stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00099,94,0,62,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,2.02483,18,0,12,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,3.02495,35,0,23,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,4.02671,53,0,35,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,5.02672,32,0,22,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,6.02677,44,0,29,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,7.02679,42,0,27,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,8.02679,49,0,32,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,9.02692,42,0,28,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,10.027,42,0,28,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,11.0391,37,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,12.0959,44,0,29,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,13.096,43,0,27,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,14.096,37,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,15.0961,34,0,23,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,16.0961,36,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,17.0963,34,0,22,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,18.1486,33,0,22,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,19.1487,46,0,31,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,20.1487,41,0,27,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,21.16,28,0,18,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,22.1601,39,0,26,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,23.1601,43,0,28,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,24.1601,40,0,26,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,25.1601,40,0,27,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,26.1602,39,0,26,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,27.1605,36,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,28.1641,36,0,23,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,29.1641,45,0,30,0,0,213,0,22,0,0,0
