stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00276,70,0,17,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.00279,55,0,13,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.0028,45,0,11,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00288,38,0,9,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00288,40,0,10,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.00291,35,0,9,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00297,34,0,8,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00297,41,0,10,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.003,62,0,15,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.003,54,0,13,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.003,56,0,14,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.003,59,0,15,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0031,69,0,17,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0031,76,0,18,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0032,74,0,18,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0032,75,0,19,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.0032,60,0,14,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0033,61,0,15,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.0033,63,0,15,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0033,52,0,13,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0034,45,0,11,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0034,46,0,11,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0035,67,0,16,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.0035,76,0,19,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0036,77,0,18,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0036,81,0,20,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0036,87,0,21,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0037,94,0,23,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0037,88,0,22,0,0,0,0,0,0,0,0
