stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00046,0,0,501,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,2.0006,0,0,498,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,3.0007,0,0,490,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,4.00097,0,0,488,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,5.00122,0,0,489,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,6.0013,0,0,489,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,7.00148,0,0,488,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,8.00186,0,0,490,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,9.00223,0,0,488,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,10.0024,0,0,473,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,11.0028,0,0,473,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,12.0031,0,0,471,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,13.0034,0,0,472,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,14.0038,0,0,481,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,15.0043,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,16.0047,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,17.005,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,18.0053,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,19.0057,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,20.0059,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,21.0059,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,22.0063,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,23.0068,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,24.007,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,25.0074,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,26.0079,0,0,479,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,27.0085,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,28.0085,0,0,480,0,0,0,0,0,0,0,0
keep,ssd,10,0,0,29.0087,0,0,479,0,0,0,0,0,0,0,0
