stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.0166,17,0,41,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,2.0166,7,0,17,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,3.02417,7,0,17,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,4.0244,9,0,21,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,5.0282,9,0,21,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,6.03621,11,0,25,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,7.03626,11,0,25,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,8.03627,8,0,20,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,9.03629,4,0,11,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,10.0363,8,0,20,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,11.0402,6,0,15,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,12.0562,6,0,14,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,13.0562,11,0,26,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,14.0682,10,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,15.0682,11,0,24,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,16.0762,5,0,14,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,17.0762,5,0,12,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,18.0763,11,0,25,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,19.0802,8,0,19,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,20.0882,8,0,19,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,21.0882,12,0,30,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,22.0962,11,0,26,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,23.0962,6,0,14,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,24.0962,6,0,16,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,25.0963,7,0,18,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,26.1003,7,0,17,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,27.1042,7,0,17,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,28.1122,10,0,23,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,29.1244,6,0,16,0,0,213,0,22,0,0,0
