stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00203,0,0,2173,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,2.00222,0,0,2183,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,3.00229,0,0,2183,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,4.00233,0,0,2184,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,5.00249,0,0,2182,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,6.0025,0,0,2174,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,7.00268,0,0,2175,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,8.00272,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,9.00293,0,0,2177,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,10.0031,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,11.0032,0,0,2175,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,12.0032,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,13.0032,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,14.0034,0,0,2177,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,15.0035,0,0,2177,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,16.0036,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,17.0038,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,18.0039,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,19.0041,0,0,2179,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,20.0041,0,0,2177,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,21.0043,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,22.0044,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,23.0044,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,24.0044,0,0,2178,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,25.0046,0,0,2179,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,26.0048,0,0,2177,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,27.005,0,0,2178,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,28.0051,0,0,2176,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,29.0052,0,0,2177,0,0,213,0,22,0,0,0
